timestep,location,flow,occupy,speed
69,14,0.0,1,1
70,0,59.0,1,1
70,1,71.0,1,1
70,2,96.0,1,1
70,3,83.0,1,1
70,4,56.0,1,1
70,5,100.0,1,1
70,6,89.0,1,1
70,7,115.0,1,1
70,8,43.0,1,1
70,9,52.0,1,1
70,10,37.0,1,1
70,11,5.0,1,1
70,12,127.0,1,1
70,13,47.0,1,1
70,14,0.0,1,1
71,0,79.0,1,1
71,1,93.0,1,1
71,2,79.0,1,1
71,3,91.0,1,1
71,4,55.0,1,1
71,5,91.0,1,1
71,6,89.0,1,1
71,7,108.0,1,1
71,8,46.0,1,1
71,9,58.0,1,1
71,10,33.0,1,1
71,11,6.0,1,1
71,12,121.0,1,1
71,13,62.0,1,1
71,14,0.0,1,1
72,0,68.0,1,1
72,1,85.0,1,1
72,2,94.0,1,1
72,3,82.0,1,1
72,4,53.0,1,1
72,5,120.0,1,1
72,6,82.0,1,1
72,7,86.0,1,1
72,8,50.0,1,1
72,9,49.0,1,1
72,10,32.0,1,1
72,11,2.0,1,1
72,12,109.0,1,1
72,13,81.0,1,1
72,14,0.0,1,1
73,0,74.0,1,1
73,1,97.0,1,1
73,2,83.0,1,1
73,3,100.0,1,1
73,4,61.0,1,1
73,5,133.0,1,1
73,6,82.0,1,1
73,7,115.0,1,1
73,8,47.0,1,1
73,9,83.0,1,1
73,10,46.0,1,1
73,11,2.0,1,1
73,12,142.0,1,1
73,13,61.0,1,1
73,14,0.0,1,1
74,0,87.0,1,1
74,1,109.0,1,1
74,2,104.0,1,1
74,3,114.0,1,1
74,4,76.0,1,1
74,5,136.0,1,1
74,6,104.0,1,1
74,7,113.0,1,1
74,8,56.0,1,1
74,9,63.0,1,1
74,10,41.0,1,1
74,11,5.0,1,1
74,12,119.0,1,1
74,13,70.0,1,1
74,14,0.0,1,1
75,0,79.0,1,1
75,1,102.0,1,1
75,2,122.0,1,1
75,3,85.0,1,1
75,4,51.0,1,1
75,5,132.0,1,1
75,6,104.0,1,1
75,7,105.0,1,1
75,8,59.0,1,1
75,9,62.0,1,1
75,10,51.0,1,1
75,11,5.0,1,1
75,12,136.0,1,1
75,13,66.0,1,1
75,14,0.0,1,1
76,0,80.0,1,1
76,1,105.0,1,1
76,2,115.0,1,1
76,3,98.0,1,1
76,4,65.0,1,1
76,5,155.0,1,1
76,6,89.0,1,1
76,7,121.0,1,1
76,8,47.0,1,1
76,9,95.0,1,1
76,10,56.0,1,1
76,11,5.0,1,1
76,12,145.0,1,1
76,13,66.0,1,1
76,14,0.0,1,1
77,0,84.0,1,1
77,1,126.0,1,1
77,2,112.0,1,1
77,3,109.0,1,1
77,4,69.0,1,1
77,5,140.0,1,1
77,6,124.0,1,1
77,7,137.0,1,1
77,8,65.0,1,1
77,9,80.0,1,1
77,10,40.0,1,1
77,11,8.0,1,1
77,12,121.0,1,1
77,13,82.0,1,1
77,14,0.0,1,1
78,0,69.0,1,1
78,1,113.0,1,1
